id,pipeline_id,external_run_id,status,started_at,finished_at,duration_seconds,rows_processed,error_message,status_reason,payload,ingested_at,created_at,updated_at
1c22894c-3c96-5efb-aed7-55fd6c91b9a1,8192a3b4-c5d6-413c-5d6e-7f8091a2b3c4,shopify-sync-20260101-0002,success,2026-01-01T00:40:25Z,2026-01-01T02:34:42Z,6857,2965305,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T00:53:25Z,2026-01-01T00:53:25Z,2026-01-01T00:53:25Z
49a87c5d-1f29-5ca7-83ac-25e3604330b8,6f708192-a3b4-4ffa-3b4c-5d6e7f8091a2,metering-marts-20260101-0001,skipped,2026-01-01T01:35:46Z,2026-01-01T03:19:11Z,6205,1613664,,,"{""attempt"":1,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T01:57:46Z,2026-01-01T01:57:46Z,2026-01-01T01:57:46Z
ff619507-a6e8-51e5-83d1-f010bc46280c,92a3b4c5-d6e7-422d-6e7f-8091a2b3c4d5,content-marts-20260101-0001,success,2026-01-01T02:30:12Z,2026-01-01T03:30:04Z,3592,1117112,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T02:32:12Z,2026-01-01T02:32:12Z,2026-01-01T02:32:12Z
c616304a-22c2-5ee5-a59b-595d410b100a,8192a3b4-c5d6-413c-5d6e-7f8091a2b3c4,shopify-sync-20260101-0001,canceled,2026-01-01T02:53:06Z,2026-01-01T03:39:39Z,2793,2150513,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T03:10:06Z,2026-01-01T03:10:06Z,2026-01-01T03:10:06Z
fb5ff773-2785-537b-9951-794aec18a980,92a3b4c5-d6e7-422d-7080-91a2b3c4d5e6,finance-pack-20260101-0001,success,2026-01-01T03:00:06Z,2026-01-01T05:23:35Z,8609,1354929,,,"{""attempt"":1,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T03:08:06Z,2026-01-01T03:08:06Z,2026-01-01T03:08:06Z
5fd88b07-8dc1-582e-84f1-6c7c7705fa32,3c4d5e6f-7081-4cc7-0819-2a3b4c5d6e7f,research-pulls-20260101-0001,success,2026-01-01T04:44:34Z,2026-01-01T04:53:22Z,528,686,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T04:56:34Z,2026-01-01T04:56:34Z,2026-01-01T04:56:34Z
09b598b4-64d6-5ec4-9711-65e9648ffccd,8192a3b4-c5d6-411c-6f70-8091a2b3c4d5,site-reports-20260101-0001,success,2026-01-01T04:49:26Z,2026-01-01T04:55:12Z,346,1120,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T05:12:26Z,2026-01-01T05:12:26Z,2026-01-01T05:12:26Z
f516dbec-a8fe-5e25-90f7-7b05d3428ba2,3c4d5e6f-7081-4c9d-0e1f-2a3b4c5d6e7f,telemetry-stream-20260101-0001,success,2026-01-01T07:36:45Z,2026-01-01T08:35:06Z,3501,4505045,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T07:48:45Z,2026-01-01T07:48:45Z,2026-01-01T07:48:45Z
9576599c-75d1-5d0c-b2c1-f209214a8bec,d6e7f809-1a2b-4681-a2b3-c4d5e6f70819,bom-refresh-20260101-0001,success,2026-01-01T07:47:50Z,2026-01-01T07:50:27Z,157,926,,,"{""attempt"":1,""environment"":""staging"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T07:51:50Z,2026-01-01T07:51:50Z,2026-01-01T07:51:50Z
d03cfa54-7e23-5f2f-9676-b64808944eb9,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260101-0001,success,2026-01-01T08:21:10Z,2026-01-01T10:29:29Z,7699,205565,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T08:42:10Z,2026-01-01T08:42:10Z,2026-01-01T08:42:10Z
7b9115e9-d837-5fe3-be0a-76c66a0ea98e,3c4d5e6f-7081-4cc7-1a2b-3c4d5e6f7080,monthly-close-20260101-0001,success,2026-01-01T08:43:06Z,2026-01-01T09:02:12Z,1146,3451,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T08:44:06Z,2026-01-01T08:44:06Z,2026-01-01T08:44:06Z
b234a66d-40d0-55ba-91f1-8305831b8435,5e6f7081-92a3-4e1f-2a3b-4c5d6e7f8091,risk-features-20260101-0001,success,2026-01-01T10:55:47Z,2026-01-01T11:27:52Z,1925,1648918,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T11:02:47Z,2026-01-01T11:02:47Z,2026-01-01T11:02:47Z
d8d60b74-3f8b-5aee-9e39-7552d75c0816,f8091a2b-3c4d-48a3-c4d5-e6f708192a3b,sensor-stream-20260101-0001,success,2026-01-01T13:20:55Z,2026-01-01T14:07:44Z,2809,4441136,,,"{""attempt"":1,""environment"":""dev"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T13:37:55Z,2026-01-01T13:37:55Z,2026-01-01T13:37:55Z
70be112c-1523-509d-b736-bf878254f816,e7f8091a-2b3c-4772-b3c4-d5e6f7091a2b,experiments-20260101-0001,success,2026-01-01T14:49:11Z,2026-01-01T15:03:30Z,859,7683,,,"{""attempt"":3,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T14:56:11Z,2026-01-01T14:56:11Z,2026-01-01T14:56:11Z
b06b710e-c720-5e2b-83c5-2ca1591ce866,4d5e6f70-8192-4dd8-2b3c-4d5e6f708091,bookings-ingest-20260101-0001,success,2026-01-01T15:18:39Z,2026-01-01T16:47:52Z,5353,755314,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T15:19:39Z,2026-01-01T15:19:39Z,2026-01-01T15:19:39Z
8f03527e-db86-5f32-aba7-51bf9dbec735,1a2b3c4d-5e6f-4aa5-e6f7-08192a3b4c5d,readmit-model-20260101-0001,failed,2026-01-01T16:05:05Z,2026-01-01T17:48:38Z,6213,1049339,Schema mismatch detected in source payload,schema_drift,"{""attempt"":2,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T16:06:05Z,2026-01-01T16:06:05Z,2026-01-01T16:06:05Z
10316efc-f5b0-5a9f-bdc5-880305053fd9,0f1e2d3c-4b5a-4978-8c9d-0e1f2a3b4c5d,daily-ops-orchestrate-20260101-0001,success,2026-01-01T16:31:04Z,2026-01-01T16:33:43Z,159,2143,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T16:41:04Z,2026-01-01T16:41:04Z,2026-01-01T16:41:04Z
77ed2117-988f-57d0-bc0a-b70992749530,3c4d5e6f-7081-4cc7-0819-2a3b4c5d6e7f,research-pulls-20260101-0002,success,2026-01-01T16:49:32Z,2026-01-01T17:01:38Z,726,2612,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T16:56:32Z,2026-01-01T16:56:32Z,2026-01-01T16:56:32Z
3822d626-8383-51be-b005-d743d97fca5f,1a2b3c4d-5e6f-4aa5-e6f7-091a2b3c4d5e,fraud-features-20260101-0002,success,2026-01-01T21:03:56Z,2026-01-01T21:51:03Z,2827,1358938,,,"{""attempt"":1,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T21:09:56Z,2026-01-01T21:09:56Z,2026-01-01T21:09:56Z
f263e3c3-53d9-53a1-b8d2-4161f618ea97,1a2b3c4d-5e6f-4aa5-e6f7-091a2b3c4d5e,fraud-features-20260101-0001,success,2026-01-01T21:07:33Z,2026-01-01T23:46:30Z,9537,1392094,,,"{""attempt"":3,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-01T21:13:33Z,2026-01-01T21:13:33Z,2026-01-01T21:13:33Z
a6b3d724-3f14-57cf-931b-b0d2fa17e6a6,a3b4c5d6-e7f8-433e-8091-a2b3c4d5e6f7,client-audits-20260102-0001,success,2026-01-02T00:25:24Z,2026-01-02T00:43:03Z,1059,3746,,,"{""attempt"":3,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T00:38:24Z,2026-01-02T00:38:24Z,2026-01-02T00:38:24Z
130d7558-acde-5054-b242-b0c3c41046a7,091a2b3c-4d5e-49b4-d5e6-f708192a3b4c,ehr-ingest-20260102-0001,success,2026-01-02T00:32:38Z,2026-01-02T00:37:37Z,299,3981549,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T00:34:38Z,2026-01-02T00:34:38Z,2026-01-02T00:34:38Z
80e23185-b339-5634-b5dd-721a5aa25d69,92a3b4c5-d6e7-422d-6e7f-8091a2b3c4d5,content-marts-20260102-0001,success,2026-01-02T01:01:45Z,2026-01-02T02:12:10Z,4225,1906089,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T01:25:45Z,2026-01-02T01:25:45Z,2026-01-02T01:25:45Z
cf294b02-c8f0-57b9-987a-3ebaa43112f2,6f708192-a3b4-4f2a-3b4c-5d6e7f8091a2,dq-checks-20260102-0001,running,2026-01-02T01:39:33Z,,,458349,,,"{""attempt"":2,""environment"":""staging"",""pipeline_type"":""quality"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T01:56:33Z,2026-01-02T01:56:33Z,2026-01-02T01:56:33Z
3f93fe85-3fec-59f1-a7ab-556cdd861305,0f1e2d3c-4b5a-4978-8c9d-0e1f2a3b4c5d,daily-ops-orchestrate-20260102-0001,skipped,2026-01-02T02:27:21Z,2026-01-02T02:39:18Z,717,5087,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T02:49:21Z,2026-01-02T02:49:21Z,2026-01-02T02:49:21Z
29b6fd00-72c6-5fc0-85f3-715090896948,d6e7f809-1a2b-4681-a2b3-c4d5e6f70819,bom-refresh-20260102-0002,success,2026-01-02T02:27:27Z,2026-01-02T02:45:27Z,1080,8186,,,"{""attempt"":2,""environment"":""staging"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T02:32:27Z,2026-01-02T02:32:27Z,2026-01-02T02:32:27Z
da7beba4-c63c-58f0-8cec-721400d46e79,708192a3-b4c5-400b-5e6f-708091a2b3c4,airport-feeds-20260102-0001,success,2026-01-02T03:03:56Z,2026-01-02T03:15:09Z,673,2758,,,"{""attempt"":1,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T03:16:56Z,2026-01-02T03:16:56Z,2026-01-02T03:16:56Z
24ab95a0-4d60-5676-bd47-60e150e77705,8192a3b4-c5d6-411c-5d6e-7f8091a2b3c4,social-ingest-20260102-0001,success,2026-01-02T05:21:00Z,2026-01-02T05:47:10Z,1570,1879544,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T05:38:00Z,2026-01-02T05:38:00Z,2026-01-02T05:38:00Z
8546b8ac-ed1b-5c48-ad07-64d0d2913363,b4c5d6e7-f809-444f-8091-a2b3c4d5e6f7,audience-dash-20260102-0001,success,2026-01-02T05:48:20Z,2026-01-02T06:10:08Z,1308,915038,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""export"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T05:53:20Z,2026-01-02T05:53:20Z,2026-01-02T05:53:20Z
c5aea123-aa20-554d-b69b-564ca002e805,1a2b3c4d-5e6f-4a7b-8c9d-0e1f2a3b4c6e,shipments-ingest-20260102-0002,success,2026-01-02T05:55:44Z,2026-01-02T07:51:36Z,6952,465350,,,"{""attempt"":1,""environment"":""staging"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T06:07:44Z,2026-01-02T06:07:44Z,2026-01-02T06:07:44Z
170d1db2-4147-5808-83e9-6e98e3ac001a,1a2b3c4d-5e6f-4aa5-e6f7-091a2b3c4d5e,fraud-features-20260102-0001,success,2026-01-02T11:05:05Z,2026-01-02T11:20:24Z,919,1125753,,,"{""attempt"":1,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T11:29:05Z,2026-01-02T11:29:05Z,2026-01-02T11:29:05Z
e2790ce4-dcb9-59c6-a047-d838020aa6cb,8192a3b4-c5d6-411c-6f70-8091a2b3c4d5,site-reports-20260102-0001,success,2026-01-02T11:50:02Z,2026-01-02T12:07:32Z,1050,8496,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T12:10:02Z,2026-01-02T12:10:02Z,2026-01-02T12:10:02Z
74050886-113f-5453-87c9-129c45c2746c,c5d6e7f8-091a-4570-91a2-b3c4d5e6f708,erp-extract-20260102-0001,success,2026-01-02T13:56:49Z,2026-01-02T14:21:58Z,1509,3286195,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T14:00:49Z,2026-01-02T14:00:49Z,2026-01-02T14:00:49Z
3bb46c86-29d1-538c-ab84-89f58de87ee2,091a2b3c-4d5e-4994-d5e6-f7091a2b3c4d,claims-ingest-20260102-0001,failed,2026-01-02T15:45:08Z,2026-01-02T17:07:48Z,4960,1419399,Schema mismatch detected in source payload,schema_drift,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T15:46:08Z,2026-01-02T15:46:08Z,2026-01-02T15:46:08Z
856d837e-e07e-5d21-ba68-1059331f8672,0f1e2d3c-4b5a-4978-8c9d-0e1f2a3b4c5d,daily-ops-orchestrate-20260102-0002,success,2026-01-02T15:57:23Z,2026-01-02T16:09:38Z,735,9430,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T16:06:23Z,2026-01-02T16:06:23Z,2026-01-02T16:06:23Z
0974be4b-b202-5b7f-b637-fe3152f31173,c5d6e7f8-091a-4550-91a2-b3c4d5e6f709,marketplace-ingest-20260102-0001,success,2026-01-02T16:41:11Z,2026-01-02T17:08:52Z,1661,2214104,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T17:04:11Z,2026-01-02T17:04:11Z,2026-01-02T17:04:11Z
342bc346-ac45-5c16-a918-0b82539aae07,d6e7f809-1a2b-4681-a2b3-c4d5e6f70819,bom-refresh-20260102-0001,failed,2026-01-02T16:53:35Z,2026-01-02T17:07:16Z,821,2640,Dependency task failed in upstream DAG,upstream_failure,"{""attempt"":3,""environment"":""staging"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T16:55:35Z,2026-01-02T16:55:35Z,2026-01-02T16:55:35Z
f3c0e208-2231-5feb-a163-f9aadb46a27f,1a2b3c4d-5e6f-4a7b-8c9d-0e1f2a3b4c6e,shipments-ingest-20260102-0001,success,2026-01-02T17:13:27Z,2026-01-02T18:39:05Z,5138,1933058,,,"{""attempt"":3,""environment"":""staging"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T17:25:27Z,2026-01-02T17:25:27Z,2026-01-02T17:25:27Z
cc41c236-1609-5fa2-936f-f9933ba3fbf3,708192a3-b4c5-400b-4c5d-6e7f8091a2b3,grid-events-20260102-0001,success,2026-01-02T18:28:09Z,2026-01-02T19:12:31Z,2662,2072708,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T18:47:09Z,2026-01-02T18:47:09Z,2026-01-02T18:47:09Z
0f1318cc-51a5-51c0-87de-b4d96607ee3f,8192a3b4-c5d6-411c-6f70-8091a2b3c4d5,site-reports-20260102-0003,success,2026-01-02T19:23:04Z,2026-01-02T19:30:03Z,419,7661,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T19:47:04Z,2026-01-02T19:47:04Z,2026-01-02T19:47:04Z
ad40eb35-1a9e-5487-940b-69750c8702ea,4d5e6f70-8192-4dd8-192a-3b4c5d6e7f80,scada-ingest-20260102-0001,failed,2026-01-02T19:40:21Z,2026-01-02T20:37:53Z,3452,2652976,Schema mismatch detected in source payload,schema_drift,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T19:56:21Z,2026-01-02T19:56:21Z,2026-01-02T19:56:21Z
6190b5ce-61a3-526d-9434-7c5423df9da1,8192a3b4-c5d6-411c-6f70-8091a2b3c4d5,site-reports-20260102-0002,success,2026-01-02T19:52:16Z,2026-01-02T20:04:23Z,727,1277,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T20:15:16Z,2026-01-02T20:15:16Z,2026-01-02T20:15:16Z
3078a1bb-428d-5ccc-a741-246955fcc96c,f8091a2b-3c4d-4883-c4d5-e6f7091a2b3c,crm-sync-20260102-0001,success,2026-01-02T21:28:19Z,2026-01-02T21:31:11Z,172,813376,,,"{""attempt"":2,""environment"":""staging"",""pipeline_type"":""export"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T21:48:19Z,2026-01-02T21:48:19Z,2026-01-02T21:48:19Z
d8064a7a-c0bf-5704-bfdc-cb19a58cee60,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260102-0001,success,2026-01-02T21:36:44Z,2026-01-02T23:04:47Z,5283,1155048,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T21:53:44Z,2026-01-02T21:53:44Z,2026-01-02T21:53:44Z
abe98fdd-bdcc-5d91-a583-2441e1b4155e,5e6f7081-92a3-4ee9-3c4d-5e6f708091a2,revenue-marts-20260102-0001,success,2026-01-02T22:04:58Z,2026-01-03T00:12:22Z,7644,712734,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T22:07:58Z,2026-01-02T22:07:58Z,2026-01-02T22:07:58Z
dffb77fc-bce9-52d7-b853-581a3dea26d3,e7f8091a-2b3c-4792-b3c4-d5e6f708192a,costing-models-20260102-0001,success,2026-01-02T22:49:18Z,2026-01-02T23:41:07Z,3109,1700196,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T23:01:18Z,2026-01-02T23:01:18Z,2026-01-02T23:01:18Z
417aeb56-3381-5582-bcba-95b64aad2f07,e7f8091a-2b3c-4772-b3c4-d5e6f7091a2b,experiments-20260102-0001,success,2026-01-02T22:53:32Z,2026-01-02T22:54:53Z,81,8629,,,"{""attempt"":1,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T23:03:32Z,2026-01-02T23:03:32Z,2026-01-02T23:03:32Z
4866b50b-8b01-5c28-b1ea-e329ecbd3341,3c4d5e6f-7081-4cc7-0819-2a3b4c5d6e7f,research-pulls-20260102-0001,success,2026-01-02T23:18:50Z,2026-01-02T23:23:47Z,297,6392,,,"{""attempt"":1,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-02T23:21:50Z,2026-01-02T23:21:50Z,2026-01-02T23:21:50Z
a215ae79-8683-5123-901d-7032f2b0bdd7,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260103-0001,failed,2026-01-03T02:17:14Z,2026-01-03T03:40:30Z,4996,1843122,Checkpoint commit failed,checkpoint_failure,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T02:26:14Z,2026-01-03T02:26:14Z,2026-01-03T02:26:14Z
53700d9d-bd73-5e1f-9a32-1ae74cf75611,3c4d5e6f-7081-4cc7-1a2b-3c4d5e6f7080,monthly-close-20260103-0002,success,2026-01-03T02:32:30Z,2026-01-03T02:45:57Z,807,8958,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T02:54:30Z,2026-01-03T02:54:30Z,2026-01-03T02:54:30Z
a45e09e2-d047-5f93-a22f-6d0e9d7fe1b6,708192a3-b4c5-402b-4c5d-6e7f8091a2b3,backfills-20260103-0001,canceled,2026-01-03T07:07:28Z,2026-01-03T07:25:24Z,1076,6746,,,"{""attempt"":1,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T07:10:28Z,2026-01-03T07:10:28Z,2026-01-03T07:10:28Z
4acc59eb-1168-5e9e-a39f-6c29320ecdf9,4d5e6f70-8192-4d0e-1f2a-3b4c5d6e7f80,card-tx-ingest-20260103-0001,success,2026-01-03T10:25:36Z,2026-01-03T10:47:14Z,1298,4010296,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T10:49:36Z,2026-01-03T10:49:36Z,2026-01-03T10:49:36Z
4a53e7f3-1da3-5da0-8a06-58025958b42e,1a2b3c4d-5e6f-4aa5-e6f7-091a2b3c4d5e,fraud-features-20260103-0001,success,2026-01-03T11:38:15Z,2026-01-03T13:58:40Z,8425,1948419,,,"{""attempt"":1,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T11:41:15Z,2026-01-03T11:41:15Z,2026-01-03T11:41:15Z
58004587-9946-57a8-9127-8fde16d68d70,1a2b3c4d-5e6f-4a7b-8c9d-0e1f2a3b4c6e,shipments-ingest-20260103-0001,skipped,2026-01-03T11:49:57Z,2026-01-03T13:44:12Z,6855,3281006,,,"{""attempt"":3,""environment"":""staging"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T11:58:57Z,2026-01-03T11:58:57Z,2026-01-03T11:58:57Z
0daf6411-7127-5ec1-83e4-10a159d4eab6,4d5e6f70-8192-4dd8-192a-3b4c5d6e7f80,scada-ingest-20260103-0001,success,2026-01-03T12:31:08Z,2026-01-03T13:00:00Z,1732,89343,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T12:44:08Z,2026-01-03T12:44:08Z,2026-01-03T12:44:08Z
9f62ce9d-78eb-5c4d-b80a-669cc6f5bdaf,92a3b4c5-d6e7-422d-7080-91a2b3c4d5e6,finance-pack-20260103-0001,success,2026-01-03T15:02:18Z,2026-01-03T17:08:33Z,7575,460149,,,"{""attempt"":3,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T15:19:18Z,2026-01-03T15:19:18Z,2026-01-03T15:19:18Z
16cb1af6-2080-536d-92c7-05eaeaac71f0,b4c5d6e7-f809-444f-8091-a2b3c4d5e6f7,audience-dash-20260103-0001,success,2026-01-03T16:23:49Z,2026-01-03T17:05:05Z,2476,648753,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""export"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T16:44:49Z,2026-01-03T16:44:49Z,2026-01-03T16:44:49Z
91674d27-4aeb-59d2-8625-7b721266a4dd,708192a3-b4c5-400b-4c5d-6e7f8091a2b3,grid-events-20260103-0001,success,2026-01-03T17:37:47Z,2026-01-03T19:10:33Z,5566,4127663,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T17:42:47Z,2026-01-03T17:42:47Z,2026-01-03T17:42:47Z
e59de581-bb3a-5554-9df3-93af15db3742,8192a3b4-c5d6-413c-5d6e-7f8091a2b3c4,shopify-sync-20260103-0001,success,2026-01-03T19:32:16Z,2026-01-03T20:27:42Z,3326,1447516,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T19:40:16Z,2026-01-03T19:40:16Z,2026-01-03T19:40:16Z
7fd97328-b39e-52f7-920c-a4f558a47eb4,d6e7f809-1a2b-4661-a2b3-c4d5e6f7091a,customer360-20260103-0001,success,2026-01-03T20:41:41Z,2026-01-03T22:06:28Z,5087,916491,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T20:52:41Z,2026-01-03T20:52:41Z,2026-01-03T20:52:41Z
29a57b56-a0ce-5739-8589-65ceca90c642,708192a3-b4c5-400b-5e6f-708091a2b3c4,airport-feeds-20260103-0001,success,2026-01-03T20:43:33Z,2026-01-03T20:54:19Z,646,5848,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-01-03T20:51:33Z,2026-01-03T20:51:33Z,2026-01-03T20:51:33Z
